"Order ID","Customer Name","Product Name",Sales,Company_Average
US-2015-128090,"John Murray","Xerox 1891",313.024,229.8580008304938
CA-2017-137085,"Carol Triggs","Satellite Sectional Post Binders",312.552,229.8580008304938
CA-2016-167241,"Bill Donatelli","Luxo Professional Magnifying Clamp-On Fluorescent Lamps",312.03,229.8580008304938
CA-2015-115392,"Robert Marley","Cisco SPA301",311.98,229.8580008304938
US-2017-142573,"Maris LaWare","High-Back Leather Manager's Chair",311.976,229.8580008304938
CA-2015-137302,"Bart Watters","RCA ViSYS 25825 Wireless digital phone",311.976,229.8580008304938
CA-2015-147529,"Damala Kotsonis","Cameo Buff Policy Envelopes",311.15,229.8580008304938
CA-2014-106810,"Anthony Johnson","Electrix Halogen Magnifier Lamp",310.88,229.8580008304938
CA-2017-143798,"Anthony Witt","Electrix Halogen Magnifier Lamp",310.88,229.8580008304938
CA-2017-151750,"Janet Martin","Office Star - Contemporary Task Swivel Chair",310.744,229.8580008304938
CA-2014-152254,"Brian DeCherney","Xerox 1913",310.688,229.8580008304938
CA-2017-166142,"Magdelene Morse","Hon 2111 Invitation Series Straight Table",310.443,229.8580008304938
US-2015-155369,"Patrick Gardner","Fellowes PB300 Plastic Comb Binding Machine",310.392,229.8580008304938
CA-2014-127586,"Christopher Schild","Dual Level, Single-Width Filing Carts",310.12,229.8580008304938
CA-2017-129294,"Ken Dana","Dual Level, Single-Width Filing Carts",310.12,229.8580008304938
CA-2017-125199,"Harry Marie","Digium D40 VoIP phone",309.576,229.8580008304938
CA-2016-106950,"Joe Elijah","Belkin F9M820V08 8 Outlet Surge",309.456,229.8580008304938
CA-2014-154599,"Kean Nguyen","O'Sullivan Living Dimensions 2-Shelf Bookcases",308.499,229.8580008304938
US-2017-100048,"Roland Schwarz","Nortel Meridian M3904 Professional Digital phone",307.98,229.8580008304938
CA-2015-131338,"Naresj Patel","Nortel Meridian M3904 Professional Digital phone",307.98,229.8580008304938
CA-2015-120915,"Jennifer Jackson","Nortel Meridian M3904 Professional Digital phone",307.98,229.8580008304938
CA-2015-144274,"Pierre Wener","Nortel Meridian M3904 Professional Digital phone",307.98,229.8580008304938
US-2016-159856,"Emily Phan","Global Deluxe Steno Chair",307.92,229.8580008304938
CA-2017-111577,"Anthony Jacobs","Green Bar Computer Printout Paper",307.776,229.8580008304938
CA-2017-104003,"Debra Catini","O'Sullivan Manor Hill 2-Door Library in Brianna Oak",307.666,229.8580008304938
CA-2015-121188,"Cassandra Brandow","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",307.666,229.8580008304938
CA-2017-137449,"Max Engle","Bevis Round Conference Table Top & Single Column Base",307.314,229.8580008304938
CA-2015-112711,"Fred McMath","Vtech CS6719",307.168,229.8580008304938
CA-2017-142636,"Kimberly Carter","Global Deluxe Office Fabric Chairs",307.136,229.8580008304938
CA-2015-149083,"Sally Hughsby","Global Super Steno Chair",307.136,229.8580008304938
US-2017-136721,"Nicole Hansen","Luxo Professional Combination Clamp-On Lamps",306.9,229.8580008304938
CA-2014-104283,"Liz MacKendrick","SAFCO Commercial Wire Shelving, 72h",306.2,229.8580008304938
CA-2014-119144,"Justin Deggeller","Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,229.8580008304938
US-2017-137491,"Linda Cazamias","Lifetime Advantage Folding Chairs, 4/Carton",305.312,229.8580008304938
CA-2017-126242,"Mick Crebagga","File Shuttle II and Handi-File, Black",305.01,229.8580008304938
CA-2016-153661,"Steven Cartwright","File Shuttle II and Handi-File, Black",305.01,229.8580008304938
CA-2014-126193,"Shahid Shariari","Ibico Hi-Tech Manual Binding System",304.99,229.8580008304938
CA-2015-126725,"Brian Stugart","Carina Media Storage Towers in Natural & Black",304.9,229.8580008304938
CA-2016-100944,"Edward Hooks","Tyvek Interoffice Envelopes, 9 1/2 x 12 1/2, 100/Box",304.9,229.8580008304938
CA-2015-150875,"Heather Kirkland","Jabra BIZ 2300 Duo QD Duo Corded Headset",304.776,229.8580008304938
CA-2017-163510,"Joni Wasserman","Global Value Mid-Back Manager's Chair, Gray",304.45,229.8580008304938
CA-2015-115945,"Alan Barnes","Tennsco Regal Shelving Units",304.23,229.8580008304938
CA-2016-118129,"Clay Ludtke","Eldon L Workstation Diamond Chairmat",303.92,229.8580008304938
CA-2014-107818,"Marc Crier","Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,229.8580008304938
CA-2014-166954,"Beth Thompson","Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36 x 48",303.25,229.8580008304938
CA-2017-159464,"Todd Boyes","Hon 4-Shelf Metal Bookcases",302.94,229.8580008304938
US-2015-138121,"John Lee","Hon Valutask Swivel Chairs",302.94,229.8580008304938
CA-2017-104731,"Anne McFarland","Bush Westfield Collection Bookcases, Fully Assembled",302.94,229.8580008304938
CA-2017-118003,"Doug O'Connell","Global Low Back Tilter Chair",302.94,229.8580008304938
US-2016-105452,"Barry Franz","Tenex Chairmat w/ Average Lip, 45 x 53",302.72,229.8580008304938
US-2017-130953,"Roland Fjeld","Office Star Flex Back Scooter Chair with Aluminum Finish Frame",302.67,229.8580008304938
CA-2017-138289,"Andy Reiter","Office Star Flex Back Scooter Chair with Aluminum Finish Frame",302.67,229.8580008304938
US-2014-127978,"Jill Stevenson","O'Sullivan 4-Shelf Bookcase in Odessa Pine",302.45,229.8580008304938
CA-2016-111913,"Linda Cazamias","Mitel 5320 IP Phone VoIP phone",302.384,229.8580008304938
CA-2016-129868,"Mike Caudle","Mitel 5320 IP Phone VoIP phone",302.384,229.8580008304938
CA-2016-130162,"Jonathan Howell","Adtran 1202752G1",302.376,229.8580008304938
CA-2016-160745,"Anthony Rawles","AT&T TR1909W",302.376,229.8580008304938
CA-2017-118885,"James Galang","Adtran 1202752G1",302.376,229.8580008304938
CA-2014-110100,"Lena Creighton","AT&T CL2909",302.376,229.8580008304938
CA-2017-100202,"Brian DeCherney","Adtran 1202752G1",302.376,229.8580008304938
US-2017-116897,"James Galang","Nokia Lumia 925",302.376,229.8580008304938
CA-2014-100881,"Daniel Raglin","AT&T TR1909W",302.376,229.8580008304938
CA-2014-145254,"Nick Crebassa","AT&T CL2909",302.376,229.8580008304938
CA-2017-140088,"Patrick O'Donnell","Novimex Swivel Fabric Task Chair",301.96,229.8580008304938
CA-2015-138009,"Sylvia Foulston","Global Manager's Adjustable Task Chair, Storm",301.96,229.8580008304938
CA-2017-129462,"Joel Eaton","Global Airflow Leather Mesh Back Chair, Black",301.96,229.8580008304938
CA-2015-146087,"Paul Prost","Bush Mission Pointe Library",301.96,229.8580008304938
CA-2016-115378,"Ashley Jarboe","Novimex Swivel Fabric Task Chair",301.96,229.8580008304938
CA-2015-108119,"MaryBeth Skach","Iceberg OfficeWorks 42 Round Tables",301.96,229.8580008304938
CA-2016-130911,"Dan Campbell","O'Sullivan Living Dimensions 3-Shelf Bookcases",301.47,229.8580008304938
US-2015-164238,"Joni Wasserman","O'Sullivan Plantations 2-Door Library in Landvery Oak",301.47,229.8580008304938
US-2017-158526,"Katherine Hughes","Global Leather and Oak Executive Chair, Black",300.98,229.8580008304938
CA-2016-146206,"Kean Thornton","KI Adjustable-Height Table",300.93,229.8580008304938
CA-2017-162978,"Lindsay Williams","Bretford Rectangular Conference Table Tops",300.904,229.8580008304938
CA-2017-127096,"Christopher Schild","Bretford Rectangular Conference Table Tops",300.904,229.8580008304938
US-2016-135720,"Fred McMath","Jabra SPEAK 410",300.768,229.8580008304938
US-2014-112914,"Michelle Tran","O'Sullivan Living Dimensions 5-Shelf Bookcases",300.5328,229.8580008304938
CA-2014-111451,"Kelly Lampkin","Howard Miller 13 Diameter Goldtone Round Wall Clock",300.416,229.8580008304938
CA-2017-152310,"Dana Kaydos","Hewlett Packard 310 Color Digital Copier",299.99,229.8580008304938
CA-2014-124478,"Matt Abelman","Motorola Droid Maxx",299.98,229.8580008304938
US-2015-132836,"Ashley Jarboe","Polycom CX300 Desktop Phone USB VoIP phone",299.98,229.8580008304938
CA-2016-127236,"Troy Blackwell","Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,229.8580008304938
US-2017-100048,"Roland Schwarz","Logitech Wireless Performance Mouse MX for PC and Mac",299.97,229.8580008304938
CA-2015-115798,"Ken Lonsdale","Bestar Classic Bookcase",299.97,229.8580008304938
CA-2017-161046,"Claudia Bergmann","Logitech G700s Rechargeable Gaming Mouse",299.97,229.8580008304938
CA-2014-153808,"Frank Hawley","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",299.97,229.8580008304938
CA-2017-150266,"Rose O'Brian","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",299.96,229.8580008304938
CA-2015-110870,"Karen Daniels","Logitech Wireless Marathon Mouse M705",299.94,229.8580008304938
CA-2015-123673,"Cathy Hwang","Panasonic KX T7736-B Digital phone",299.9,229.8580008304938
US-2017-146906,"Meg Tillman","Panasonic KX T7736-B Digital phone",299.9,229.8580008304938
CA-2017-161655,"Carl Weiss","GBC Twin Loop Wire Binding Elements",299.52,229.8580008304938
CA-2016-160500,"Darrin Martin","Bevis 36 x 72 Conference Tables",298.776,229.8580008304938
CA-2017-127460,"Frank Gastineau","Fellowes Mobile File Cart, Black",298.464,229.8580008304938
CA-2017-167549,"Evan Minnotte","Safco Drafting Table",298.116,229.8580008304938
CA-2016-128531,"Neola Schneider","Logitech G19 Programmable Gaming Keyboard",297.576,229.8580008304938
US-2016-115441,"Sally Hughsby","LG Electronics Tone+ HBS-730 Bluetooth Headset",297.55,229.8580008304938
CA-2017-110905,"Robert Waldorf","Logitech G105 Gaming Keyboard",296.85,229.8580008304938
CA-2014-101364,"Tamara Willingham","Lock-Up Easel 'Spel-Binder'",296.712,229.8580008304938
CA-2016-142335,"Michael Paige","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,229.8580008304938
US-2016-168410,"Benjamin Venier","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,229.8580008304938
CA-2015-120621,"Julia West","Xerox 1883",295.456,229.8580008304938
CA-2016-131093,"Troy Staebel","Safco Industrial Shelving",295.4,229.8580008304938
CA-2017-165008,"Doug O'Connell","Avery Trapezoid Ring Binder, 3 Capacity, Black, 1040 sheets",295.056,229.8580008304938
CA-2015-128139,"Bruce Degenhardt","Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,229.8580008304938
US-2017-147221,"Joy Smith","3.6 Cubic Foot Counter Height Office Refrigerator",294.62,229.8580008304938
CA-2015-141565,"Barry Gonzalez","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,229.8580008304938
CA-2015-120915,"Jennifer Jackson","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,229.8580008304938
CA-2015-130785,"Arthur Gainer","Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,229.8580008304938
US-2014-167738,"Julie Creighton","Global Value Mid-Back Manager's Chair, Gray",292.272,229.8580008304938
CA-2014-163468,"Joe Kamberova","BPI Conference Tables",292.1,229.8580008304938
CA-2017-113705,"Lena Cacioppo","BPI Conference Tables",292.1,229.8580008304938
US-2016-123750,"Ross Baird","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",291.96,229.8580008304938
CA-2017-117485,"Bill Donatelli","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",291.96,229.8580008304938
CA-2015-133445,"Jeremy Farry","Global Highback Leather Tilter in Burgundy",291.168,229.8580008304938
CA-2017-104850,"Tamara Willingham","Global Wood Trimmed Manager's Task Chair, Khaki",291.136,229.8580008304938
CA-2015-109862,"Heather Kirkland","Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,229.8580008304938
CA-2016-120873,"Ben Wallace","Global Executive Mid-Back Manager's Chair",290.98,229.8580008304938
US-2016-141544,"Patrick O'Brill","Aastra 57i VoIP phone",290.898,229.8580008304938
CA-2014-156349,"Marina Lichtenstein","Sauder Inglewood Library Bookcases",290.666,229.8580008304938
CA-2014-115161,"Liz Carlisle","Sauder Facets Collection Library, Sky Alder Finish",290.666,229.8580008304938
CA-2015-163965,"Sung Shariari","O'Sullivan Living Dimensions 2-Shelf Bookcases",290.352,229.8580008304938
CA-2017-146269,"Mark Hamilton","Adjustable Depth Letter/Legal Cart",290.336,229.8580008304938
CA-2015-142237,"Clytie Kelty","Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock",289.8,229.8580008304938
CA-2016-113845,"Frank Atkinson","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",289.568,229.8580008304938
CA-2014-133158,"David Wiener","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,229.8580008304938
CA-2014-111003,"Corey Roper","Boston Heavy-Duty Trimline Electric Pencil Sharpeners",289.2,229.8580008304938
CA-2017-106859,"Benjamin Farhat","Xerox 1885",288.24,229.8580008304938
CA-2015-151722,"Ivan Liston","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",288,229.8580008304938
CA-2017-135377,"Bart Pistole","Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,229.8580008304938
US-2017-126179,"Chuck Sachs","Pyle PMP37LED",287.97,229.8580008304938
CA-2015-149342,"Theresa Swint","Pyle PMP37LED",287.97,229.8580008304938
CA-2014-160766,"Darrin Martin","Vtech CS6719",287.97,229.8580008304938
CA-2014-110849,"John Lee","Ativa MDM8000 8-Sheet Micro-Cut Shredder",287.968,229.8580008304938
CA-2016-135265,"Christopher Conant","Global Leather Task Chair, Black",287.968,229.8580008304938
CA-2015-114300,"Art Foster","Global Deluxe Office Fabric Chairs",287.94,229.8580008304938
CA-2017-149160,"Janet Molinari","GBC VeloBinder Manual Binding System",287.92,229.8580008304938
CA-2016-145730,"Chris Cortes","Canon PC170 Desktop Personal Copier",287.91,229.8580008304938
CA-2015-163181,"Adrian Barton","Canon PC170 Desktop Personal Copier",287.91,229.8580008304938
CA-2015-135580,"Clay Ludtke","Cisco SPA 502G IP Phone",287.88,229.8580008304938
CA-2016-132829,"Laura Armstrong","Cisco SPA 502G IP Phone",287.88,229.8580008304938
CA-2016-152170,"Frank Hawley","Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,229.8580008304938
CA-2017-138975,"Shahid Collister","Xerox 1945",286.93,229.8580008304938
CA-2017-167640,"Frank Carlisle","Xerox 1893",286.93,229.8580008304938
CA-2017-167395,"Kunst Miller","Belkin 8 Outlet Surge Protector",286.86,229.8580008304938
CA-2017-118199,"Laurel Beltran","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,229.8580008304938
CA-2015-152611,"Kelly Andreada","Sanford 52201 APSCO Electric Pencil Sharpener",286.79,229.8580008304938
CA-2016-121377,"Tanja Norvell","Wilson Electronics DB Pro Signal Booster",286.4,229.8580008304938
CA-2016-137043,"Logan Currie","Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,229.8580008304938
CA-2014-137589,"Maxwell Schwartz","Compact Automatic Electric Letter Opener",286.344,229.8580008304938
CA-2017-110905,"Robert Waldorf","Fellowes Stor/Drawer Steel Plus Storage Drawers",286.29,229.8580008304938
CA-2016-113978,"Tony Sayre","Hoover Shoulder Vac Commercial Portable Vacuum",286.256,229.8580008304938
CA-2017-150623,"Dennis Bolton","Recycled Steel Personal File for Hanging File Folders",286.15,229.8580008304938
CA-2017-126144,"Greg Matthias","Polycom SoundPoint Pro SE-225 Corded phone",285.576,229.8580008304938
CA-2017-167703,"Matt Collins","Hot File 7-Pocket, Floor Stand",285.552,229.8580008304938
CA-2017-117632,"Charles Sheldon","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,229.8580008304938
CA-2017-123022,"Sample Company A","Kensington Expert Mouse Optical USB Trackball for PC or Mac",284.97,229.8580008304938
US-2014-117135,"Naresj Patel","Konftel 250 Conference phone - Charcoal black",284.82,229.8580008304938
CA-2017-147277,"Ed Braxton","Chromcraft Rectangular Conference Tables",284.364,229.8580008304938
CA-2015-139584,"Eleni McCrary","Chromcraft Rectangular Conference Tables",284.364,229.8580008304938
CA-2016-102561,"Neil Knudson","Steel Personal Filing/Posting Tote",284.08,229.8580008304938
CA-2015-134894,"Darren Koutras","Situations Contoured Folding Chairs, 4/Set",283.92,229.8580008304938
CA-2015-101910,"Carlos Daly","Situations Contoured Folding Chairs, 4/Set",283.92,229.8580008304938
US-2017-110996,"Kelly Andreada","Novimex High-Tech Fabric Mesh Task Chair",283.92,229.8580008304938
CA-2015-156482,"Ivan Liston","Hon Metal Bookcases, Putty",283.92,229.8580008304938
CA-2017-128041,"Rick Wilson","KI Conference Tables",283.56,229.8580008304938
CA-2016-133550,"Ken Lonsdale","Honeywell Quietcare HEPA Air Cleaner",283.14,229.8580008304938
US-2015-153500,"Deirdre Greer","Howard Miller 12 Round Wall Clock",282.888,229.8580008304938
CA-2016-130638,"Sanjit Chand","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,229.8580008304938
CA-2017-165841,"Dean Braden","Jabra SPEAK 410",281.97,229.8580008304938
CA-2014-150518,"Mitch Webber","Jabra SPEAK 410",281.97,229.8580008304938
US-2014-126571,"Jill Fjeld","Fellowes High-Stak Drawer Files",281.904,229.8580008304938
US-2014-160444,"Dan Campbell","Fellowes Bankers Box Stor/Drawer Steel Plus",281.424,229.8580008304938
US-2014-150119,"Laurel Beltran","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,229.8580008304938
US-2014-150119,"Laurel Beltran","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,229.8580008304938
US-2017-100048,"Roland Schwarz","Bionaire Personal Warm Mist Humidifier/Vaporizer",281.34,229.8580008304938
US-2017-120418,"Becky Castell","Global Leather Executive Chair",280.792,229.8580008304938
CA-2016-158099,"Paul Knutson","Cisco SPA301",280.782,229.8580008304938
US-2016-151827,"Carlos Soltero","LG Exalt",280.782,229.8580008304938
CA-2017-140963,"Michelle Tran","iHome FM Clock Radio with Lightning Dock",279.96,229.8580008304938
CA-2014-124730,"Lynn Smith","ClearSounds CSC500 Amplified Spirit Phone Corded phone",279.96,229.8580008304938
CA-2016-136770,"Stephanie Phelps","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",279.96,229.8580008304938
CA-2016-142524,"Mick Brown","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",279.95,229.8580008304938
CA-2017-124401,"Ruben Dartt","Logitech Wireless Marathon Mouse M705",279.944,229.8580008304938
US-2016-144547,"Maxwell Schwartz","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",279.944,229.8580008304938
CA-2015-142755,"Christine Sundaresam","Xerox 1908",279.9,229.8580008304938
US-2017-147984,"Giulietta Baptist","Xerox 1934",279.9,229.8580008304938
CA-2017-102197,"David Kendrick","Xerox 1908",279.9,229.8580008304938
CA-2015-103135,"Shirley Schmidt","Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",279.86,229.8580008304938
CA-2015-135489,"Giulietta Weimer","PureGear Roll-On Screen Protector",279.86,229.8580008304938
CA-2014-113768,"Aaron Hawkins","Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,229.8580008304938
US-2015-147242,"Edward Hooks","Xerox 1960",278.82,229.8580008304938
CA-2016-160815,"Toby Ritter","Geemarc AmpliPOWER60",278.4,229.8580008304938
CA-2015-112767,"Darren Koutras","Balt Split Level Computer Training Table",277.5,229.8580008304938
CA-2017-169285,"Robert Waldorf","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,229.8580008304938
CA-2017-112956,"Tracy Hopkins","Xerox 1888",277.4,229.8580008304938
CA-2016-101980,"Resi Pölking","Ibico EB-19 Dual Function Manual Binding System",276.784,229.8580008304938
CA-2016-132997,"Luke Weiss","Ibico EB-19 Dual Function Manual Binding System",276.784,229.8580008304938
CA-2016-126102,"Dianna Vittorini","Ibico EB-19 Dual Function Manual Binding System",276.784,229.8580008304938
CA-2017-104619,"Keith Dawkins","Ibico EB-19 Dual Function Manual Binding System",276.784,229.8580008304938
CA-2017-136350,"George Ashbrook","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,229.8580008304938
CA-2017-121048,"Toby Carlisle","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,229.8580008304938
CA-2014-169642,"Barry Blumstein","SAFCO Commercial Wire Shelving, Black",276.28,229.8580008304938
CA-2014-110408,"Alan Schoenberger","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,229.8580008304938
CA-2014-119151,"Mike Pelletier","Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,229.8580008304938
CA-2014-164973,"Nathan Mautz","Panasonic Kx-TS550",275.94,229.8580008304938
CA-2014-139892,"Becky Martin","Space Solutions HD Industrial Steel Shelving.",275.928,229.8580008304938
US-2015-136749,"Lena Hernandez","Tenex B1-RE Series Chair Mats for Low Pile Carpets",275.88,229.8580008304938
US-2014-112872,"Ryan Crowe","Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables",275.49,229.8580008304938
CA-2016-154767,"Becky Pak","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,229.8580008304938
CA-2015-119550,"Roger Barcio","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,229.8580008304938
CA-2017-128965,"Pamela Stobb","Logitech Wireless Touch Keyboard K400",274.89,229.8580008304938
CA-2017-121083,"Jamie Frazer","Xerox 1914",274.8,229.8580008304938
CA-2015-149748,"Elizabeth Moffitt","Xerox 1889",274.8,229.8580008304938
CA-2014-110786,"Anthony Johnson","Avery 477",274.77,229.8580008304938
CA-2017-154760,"Beth Paige","Ibico Hi-Tech Manual Binding System",274.491,229.8580008304938
CA-2017-155621,"Kean Nguyen","Howard Miller Distant Time Traveler Alarm Clock",274.2,229.8580008304938
CA-2017-122763,"Harry Greene","Xerox 1916",274.064,229.8580008304938
CA-2014-149643,"Rick Huthwaite","Jawbone MINI JAMBOX Wireless Bluetooth Speaker",273.96,229.8580008304938
US-2017-136721,"Nicole Hansen","3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,229.8580008304938
CA-2016-157280,"Liz Willingham","3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,229.8580008304938
CA-2016-149503,"Stephanie Phelps","Wilson Jones Elliptical Ring 3 1/2 Capacity Binders, 800 sheets",273.92,229.8580008304938
CA-2017-121503,"Frank Hawley","Xerox 1891",273.896,229.8580008304938
CA-2016-123337,"Keith Dawkins","Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,229.8580008304938
CA-2014-114251,"Maribeth Dona","Tenex Antistatic Computer Chair Mats",273.568,229.8580008304938
CA-2015-141593,"Darren Budd","Bush Andora Conference Table, Maple/Graphite Gray Finish",273.568,229.8580008304938
CA-2017-148810,"Dan Reichenbach","Hon Comfortask Task/Swivel Chairs",273.552,229.8580008304938
US-2017-147669,"Susan Vittorini","Hon Rectangular Conference Tables",273.06,229.8580008304938
CA-2017-113460,"Katherine Nockton","Global Highback Leather Tilter in Burgundy",272.97,229.8580008304938
CA-2017-145226,"Delfina Latchford","Safco Industrial Wire Shelving System",272.94,229.8580008304938
CA-2016-133550,"Ken Lonsdale","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",272.94,229.8580008304938
CA-2014-167927,"Xylona Preis","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",272.94,229.8580008304938
CA-2017-100636,"Denny Ordway","Safco Industrial Wire Shelving System",272.94,229.8580008304938
CA-2014-116932,"Michelle Ellison","Hon 30 x 60 Table with Locking Drawer",272.848,229.8580008304938
CA-2014-112326,"Phillina Ober","SAFCO Boltless Steel Shelving",272.736,229.8580008304938
CA-2015-143364,"Toby Gnade","SAFCO Boltless Steel Shelving",272.736,229.8580008304938
CA-2017-100111,"Seth Vernon","Hon Valutask Swivel Chairs",272.646,229.8580008304938
CA-2014-153927,"Lauren Leatherbury","Maxell 74 Minute CD-R Spindle, 50/Pack",272.61,229.8580008304938
CA-2015-153878,"Trudy Schmidt","Belkin 5 Outlet SurgeMaster Power Centers",272.4,229.8580008304938
CA-2017-128363,"Dan Campbell","Belkin Premiere Surge Master II 8-outlet surge protector",272.048,229.8580008304938
CA-2016-152121,"Craig Carreira","Motorola Moto X",271.992,229.8580008304938
CA-2016-100244,"Greg Maxwell","Fellowes PB200 Plastic Comb Binding Machine",271.984,229.8580008304938
CA-2017-145765,"Candace McMahon","Logitech Gaming G510s - Keyboard",271.968,229.8580008304938
CA-2017-133235,"Larry Hughes","Nortel Networks T7316 E Nt8 B27",271.96,229.8580008304938
CA-2017-104731,"Anne McFarland","Nortel Networks T7316 E Nt8 B27",271.96,229.8580008304938
US-2016-103674,"Anne Pryor","Avaya 5410 Digital phone",271.96,229.8580008304938
CA-2014-143210,"Anna Andreadi","Cisco IP Phone 7961G VoIP phone - Dark gray",271.9,229.8580008304938
CA-2017-169978,"Hunter Glantz","DMI Arturo Collection Mission-style Design Wood Chair",271.764,229.8580008304938
CA-2015-150791,"Chuck Clark","Global Airflow Leather Mesh Back Chair, Black",271.764,229.8580008304938
CA-2017-122308,"Mark Van Huff","Global Airflow Leather Mesh Back Chair, Black",271.764,229.8580008304938
CA-2015-118871,"Harry Marie","Tyvek Side-Opening Peel & Seel Expanding Envelopes",271.44,229.8580008304938
CA-2015-135580,"Clay Ludtke","Tyvek Side-Opening Peel & Seel Expanding Envelopes",271.44,229.8580008304938
CA-2014-166954,"Beth Thompson","Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center",270.72,229.8580008304938
CA-2017-121398,"Fred Hopkins","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand",270.62,229.8580008304938
US-2015-119312,"Christopher Schild","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",270.34,229.8580008304938
CA-2015-160171,"Robert Marley","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",270,229.8580008304938
CA-2015-135314,"Matt Collins","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",269.982,229.8580008304938
US-2017-105046,"Bill Eplett","Avaya 5420 Digital phone",269.98,229.8580008304938
US-2015-100069,"Neil Französisch","Cisco 8x8 Inc. 6753i IP Business Phone System",269.98,229.8580008304938
CA-2017-162481,"Carol Triggs","Global Leather Task Chair, Black",269.97,229.8580008304938
CA-2016-109827,"Laurel Workman","Panasonic KX MC6040 Color Laser Multifunction Printer",269.97,229.8580008304938
CA-2015-124499,"Fred McMath","Belkin 8 Outlet SurgeMaster II Gold Surge Protector",269.91,229.8580008304938
US-2014-146353,"Jim Epp","Fellowes Bankers Box Recycled Super Stor/Drawer",269.9,229.8580008304938
CA-2015-128027,"Christopher Martinez","Fellowes Officeware Wire Shelving",269.49,229.8580008304938
CA-2017-105333,"Victor Preis","Fellowes Officeware Wire Shelving",269.49,229.8580008304938
CA-2014-101392,"Ann Steele","Advantus Rolling Drawer Organizers",269.36,229.8580008304938
CA-2014-106229,"Nick Radford","Bevis Round Conference Table Top, X-Base",268.935,229.8580008304938
CA-2016-149762,"Roger Demir","Hon 4060 Series Tables",268.704,229.8580008304938
CA-2017-141782,"Bobby Elias","Airmail Envelopes",268.576,229.8580008304938
CA-2017-100902,"Clytie Kelty","Xerox 1938",268.24,229.8580008304938
US-2014-168501,"Jason Klamczynski","RCA Visys Integrated PBX 8-Line Router",267.96,229.8580008304938
