"Order ID","Customer Name","Product Name",Sales
CA-2014-128888,"Peter Bühler","Ames Color-File Green Diamond Border X-ray Mailers",604.656
CA-2014-163419,"Tracy Zic","Global Airflow Leather Mesh Back Chair, Black",603.92
CA-2017-142034,"Karen Bern","Global Airflow Leather Mesh Back Chair, Black",603.92
US-2014-157385,"Sanjit Chand","Novimex Swivel Fabric Task Chair",603.92
CA-2014-135608,"Jim Karlsson","DMI Arturo Collection Mission-style Design Wood Chair",603.92
US-2014-133130,"Thea Hendricks","DMI Arturo Collection Mission-style Design Wood Chair",603.92
US-2015-165512,"Vivek Sundaresam","Global High-Back Leather Tilter, Burgundy",602.651
CA-2015-108665,"Kalyca Meade","Iceberg Mobile Mega Data/Printer Cart ",601.65
CA-2015-149972,"Cynthia Delaney","Hon Every-Day Series Multi-Task Chairs",601.536
CA-2014-158372,"Ruben Dartt","Jabra SPEAK 410",601.536
US-2016-115455,"Sanjit Engle","Bretford CR8500 Series Meeting Room Furniture",601.47
CA-2014-160766,"Darrin Martin","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",601.3
CA-2017-163265,"Joy Smith","Global Deluxe High-Back Manager's Chair",600.558
US-2014-152030,"Alan Dominguez","Global Deluxe High-Back Manager's Chair",600.558
CA-2017-144491,"Caroline Jumper","Global Deluxe High-Back Manager's Chair",600.558
CA-2015-154284,"Sam Zeldin","Star Micronics TSP800 TSP847IIU Receipt Printer",600.53
CA-2015-158939,"Erin Ashbrook","Canon PC1080F Personal Copier",599.99
CA-2017-159282,"Gary Hansen","Swingline SM12-08 MicroCut Jam Free Shredder",599.985
CA-2015-112452,"Nat Carroll","Brother DCP1000 Digital 3 in 1 Multifunction Machine",599.98
US-2017-165358,"Seth Vernon","Canon PC-428 Personal Copier",599.97
CA-2017-148922,"Stephanie Ulpright","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",599.97
US-2015-166520,"Katrina Edelman","Kensington Orbit Wireless Mobile Trackball for PC and Mac",599.9
CA-2016-144939,"Emily Burns","Office Star - Contemporary Task Swivel Chair",599.292
US-2016-108497,"Marc Harrigan","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165
CA-2015-154823,"Katherine Nockton","Global Commerce Series High-Back Swivel/Tilt Chairs",598.458
CA-2017-121503,"Frank Hawley","Hewlett-Packard Deskjet 5550 Printer",597.132
CA-2016-131835,"Matt Collister","Bose SoundLink Bluetooth Speaker",597
CA-2015-149342,"Theresa Swint","GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38
CA-2016-107104,"Maribeth Schnelling","GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38
CA-2016-103464,"Patrick Gardner","WD My Passport Ultra 2TB Portable External Hard Drive",595
CA-2017-168655,"Michelle Lonsdale","WD My Passport Ultra 2TB Portable External Hard Drive",595
CA-2017-121853,"Duane Benoit","GuestStacker Chair with Chrome Finish Legs",594.816
CA-2016-114727,"Linda Southworth","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568
CA-2017-152436,"Carl Weiss","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
CA-2014-100916,"Frank Hawley","Hon 2111 Invitation Series Straight Table",591.32
US-2017-163790,"Nancy Lomonaco","GBC Therma-A-Bind 250T Electric Binding System",590.352
CA-2015-142475,"Bill Stewart","GBC Therma-A-Bind 250T Electric Binding System",590.352
US-2015-103471,"Jim Radford","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058
CA-2015-117800,"Tracy Hopkins","Polycom VoiceStation 500 Conference phone",589.9
CA-2014-166891,"Chris Cortes","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41
CA-2017-152975,"Roger Barcio","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41
CA-2016-167115,"Evan Henry","Ibico Ibimaster 300 Manual Binding System",588.784
CA-2014-114790,"Filia McAdams","Panasonic KX-TG9471B",587.97
CA-2017-149048,"Brian Moss","Plantronics Calisto P620-M USB Wireless Speakerphone System",587.97
CA-2015-102491,"Katrina Willman","LG G3",587.97
CA-2015-146255,"Eugene Moren","LG G3",587.97
CA-2015-130456,"David Smith","Sauder Camden County Collection Library",586.398
US-2014-141257,"Carlos Soltero","Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552
CA-2014-132451,"Karen Ferguson","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552
CA-2016-109722,"Theone Pippenger","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",584.82
CA-2014-162992,"Bart Pistole","Wi-Ex zBoost YX540 Cellular Phone Signal Booster",583.8
CA-2015-130848,"Deirdre Greer","Global Highback Leather Tilter in Burgundy",582.336
CA-2016-122063,"Michael Moore","Hon 5100 Series Wood Tables",581.96
CA-2017-148404,"Dean percer","Adjustable Depth Letter/Legal Cart",580.672
CA-2014-124688,"Corey Catlett","GE 30522EE2",579.95
CA-2014-156160,"Adam Shillingsburg","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",579.528
CA-2016-123358,"Brian Thompson","Fellowes Staxonsteel Drawer Files",579.51
CA-2017-120019,"Nat Gilpin","Fellowes Staxonsteel Drawer Files",579.51
CA-2016-145919,"Henry Goldwyn","Premier Electric Letter Opener",579.3
CA-2017-130141,"Helen Abelman","Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms",579.136
CA-2016-137050,"Steven Ward","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",579.136
CA-2015-114811,"Keith Dawkins","Hon 4070 Series Pagoda Round Back Stacking Chairs",577.764
CA-2015-147690,"Sam Craven","Iceberg Mobile Mega Data/Printer Cart ",577.584
CA-2014-123225,"Michael Nguyen","Polycom VVX 310 VoIP phone",575.968
CA-2014-140732,"Matt Abelman","Mophie Juice Pack Helium for iPhone",575.928
CA-2014-153983,"Alan Hwang","Wilson SignalBoost 841262 DB PRO Amplifier Kit",575.92
CA-2014-160773,"Laurel Workman","Wilson SignalBoost 841262 DB PRO Amplifier Kit",575.92
CA-2014-152618,"Rick Bensley","Hewlett-Packard Deskjet 6540 Color Inkjet Printer",574.91
CA-2014-125829,"William Brown","Bevis Round Conference Table Top, X-Base",573.728
CA-2016-122581,"Jay Kimmel","Leather Task Chair, Black",573.174
CA-2015-156566,"Eric Murdock","Wilson Electronics DB Pro Signal Booster",572.8
CA-2016-137043,"Logan Currie","Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76
